job_link,job_title,company_name,city,state,posted_on,job_description,source,excel,python,ML,SQL,R_language,statistics,NLP,BI tools
https://www.naukri.com/job-listings-sap-businessobjects-data-services-application-developer-accenture-solutions-pvt-ltd-hyderabad-secunderabad-4-to-6-years-280422906599?src=jobsearchDesk&sid=16514901567041591_22&xp=1&px=21,SAP BusinessObjects Data Services Application Developer,Accenture,Hyderabad/Secunderabad,Secunderabad,4 Days Ago,"Professional Attributes : A Should have good client facing skills B Should lead a team ...,Business process,Data migration,Consulting,Data quality,Client management,IT Skills,SAP",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sap-businessobjects-data-services-application-developer-accenture-solutions-pvt-ltd-hyderabad-secunderabad-4-to-6-years-280422900952?src=jobsearchDesk&sid=16514901567041591_22&xp=2&px=21,SAP BusinessObjects Data Services Application Developer,Accenture,Hyderabad/Secunderabad,Secunderabad,4 Days Ago,"Professional Attributes : Good communication b: Good Leadership skills and team handlin...,Performance tuning,SAP,Linux,RDBMS,Oracle,ETL,SAP DS architecture",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sap-businessobjects-data-services-application-developer-accenture-solutions-pvt-ltd-hyderabad-secunderabad-4-to-6-years-270422902136?src=jobsearchDesk&sid=16514901567041591_22&xp=3&px=21,SAP BusinessObjects Data Services Application Developer,Accenture,Hyderabad/Secunderabad,Secunderabad,5 Days Ago,"Professional Attributes : A Should have good client facing skills B Should lead a team ...,Business process,Data migration,Consulting,Data quality,Client management,IT Skills,SAP",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sap-businessobjects-data-services-application-developer-accenture-solutions-pvt-ltd-pune-4-to-6-years-270422901368?src=jobsearchDesk&sid=16514901567041591_22&xp=4&px=21,SAP BusinessObjects Data Services Application Developer,Accenture,Pune,Pune,5 Days Ago,"Project Role : Application Developer Project Role Description : Design, build and confi...,Automation,Data migration,SAP,Consulting,PLSQL,IT Skills,Business process",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-financial-business-analyst-data-analyst-cotiviti-india-private-limited-pune-1-to-6-years-270422006032?src=jobsearchDesk&sid=16514901567041591_22&xp=5&px=21,Financial Business Analyst / Data Analyst,Cotiviti,Pune,Pune,5 Days Ago,"Bachelors degree in engineering, Computer application or Bachelors degree in Mathematic...,Analytics,IT Skills,Tableau,Insight Generation,Exploratory Data Analysis,EDA,Data Analysis",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-business-analyst-reference-data-institutional-shareholder-services-india-mumbai-all-areas-4-to-8-years-200821006943?src=jobsearchDesk&sid=16514901567041591_22&xp=6&px=21,Business Analyst - Reference Data,Institutional Shareholder Services India,Mumbai (All Areas),Maharashtra,5 Days Ago,"Develop and maintain deep understanding of reference and master data sets mentioned abo...,Reference Data,Reference Data Vendors,SQL,Business Analysis,CFA,Instrument Reference Data,NCFM",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-business-analyst-data-analyst-general-ledger-larsen-toubro-infotech-limited-mumbai-4-to-10-years-090421501440?src=jobsearchDesk&sid=16514901567041591_22&xp=7&px=21,Business Analyst/ Data Analyst - General Ledger,L&T Infotech (LTI),Mumbai,Mumbai,30+ Days Ago,"Should be willing to work in implementation & support projects Above skills certificati...,Analytical,Communication,Analytical skills,Business Analyst,Reconciliation,Consulting,Manager Technology",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-quality-business-analyst-bnp-paribas-mumbai-3-to-6-years-310322501566?src=jobsearchDesk&sid=16514901567041591_22&xp=8&px=21,Data Quality Business Analyst,BNP Paribas,Mumbai,Mumbai,30+ Days Ago,"Position Purpose The scope of the engagement will include but not be limited to Perform...,Data management,Business reporting,Retail banking,Agile,Data quality,Data warehousing,Financial services",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-and-analytics-business-analyst-pan-india-syngenta-global-remote-3-to-8-years-080222500208?src=jobsearchDesk&sid=16514901567041591_22&xp=9&px=21,"Data and Analytics Business Analyst, Pan India",Syngenta,remote,remote,30+ Days Ago,"Bachelor s or Master s degree in informatics, computer science, or related DA fields wi...,Procurement,Supply chain,Computer science,Change management,Data management,Business Analyst,Agile development",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-lead-business-funtional-analyst-data-governance-deutsche-bank-pune-4-to-8-years-030821500095?src=jobsearchDesk&sid=16514901567041591_22&xp=10&px=21,Lead Business Funtional Analyst - Data Governance,Deutsche Bank,Pune,Pune,30+ Days Ago,"Understand the requirement of the group functions risk, finance, treasury, and regulato...,Data management,Diversity and Inclusion,data governance,German,Project planning,Data quality,HTML",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-big-data-analysis-tool-and-techniques-application-developer-accenture-solutions-pvt-ltd-hyderabad-secunderabad-4-to-6-years-190422907878?src=jobsearchDesk&sid=16514901567041591_22&xp=11&px=21,Big Data Analysis Tool and Techniques Application Developer,Accenture,Hyderabad/Secunderabad,Secunderabad,12 Days Ago,"Technical Experience : 1: Candidate should have 4 Years Experience in Development and M...,COBOL,CICS,JCL,communication,DB2,IT Skills,Mainframe",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-scientist-data-analyst-bloom-consulting-services-bengaluru-bangalore-6-to-11-years-201218500259?src=jobsearchDesk&sid=16514901567041591_22&xp=12&px=21,Data Scientist / Data Analyst,Bloom Consulting Services,Bengaluru,Karnataka,30+ Days Ago,"They are looking for a proven technical leader that can excel in a fun, fast-moving sta...,Computer science,SAS,Consulting,Data Analyst,Perl,Business solutions,Ruby",Naukri,1,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-ii-ihs-markit-bangalore-bengaluru-3-to-6-years-200122501104?src=jobsearchDesk&sid=16514901567041591_22&xp=13&px=21,Sr Data Analyst II,IHS Markit,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Experience in leading complex analytical projects and managing stakeholders Build the i...,IT Skills,Python,Project Management,Big Data,AWS,BPO,project management",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-capco-technologies-pvt-ltd-bengaluru-bangalore-3-to-6-years-290121500002?src=jobsearchDesk&sid=16514901567041591_22&xp=14&px=21,Data Analyst,Capco,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Perform Data Analysis to develop data sourcing requirement Understand the Data Requirem...,Relationship management,Data analysis,SAS,Business analysis,Risk assessment,Data quality,Investment banking",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-thomson-reuters-india-pvt-ltd-bangalore-bengaluru-2-to-4-years-230222500370?src=jobsearchDesk&sid=16514901567041591_22&xp=15&px=21,Sr. Data Analyst,Thomson Reuters,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"As a core activity they provide business insights from data. To do this they will engag...,Compliance,Business analysis,Analytical,Diversity and Inclusion,Legal,Data Analyst,Power point presentation",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-thomson-reuters-india-pvt-ltd-bangalore-bengaluru-1-to-3-years-230222500368?src=jobsearchDesk&sid=16514901567041591_22&xp=16&px=21,Data Analyst,Thomson Reuters,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"As a core activity they provide business insights from data. To do this they will engag...,tableau,Compliance,Business analysis,Analytical,Diversity and Inclusion,Legal,Data Analyst",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-cdo-data-analyst-capco-technologies-pvt-ltd-bengaluru-bangalore-3-to-7-years-220121500285?src=jobsearchDesk&sid=16514901567041591_22&xp=17&px=21,CDO - Data Analyst,Capco,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Perform Data Analysis to develop data sourcing requirement Good understanding of data g...,Relationship management,Data analysis,SAS,Business analysis,Risk assessment,Data quality,Investment banking",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-analyst-data-scientist-milliporesigma-bangalore-bengaluru-2-to-5-years-180222500374?src=jobsearchDesk&sid=16514901567041591_22&xp=18&px=21,Analyst / Data Scientist,MilliporeSigma,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Bachelor s Degree in Computer Science / Statistics, BE, BTech - Computers 2+ plus years...,Data analysis,Analytical,Consulting,Healthcare,data visualization,Data mining,Monitoring",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-marketing-capco-technologies-pvt-ltd-bangalore-bengaluru-3-to-6-years-151121500918?src=jobsearchDesk&sid=16514901567041591_22&xp=19&px=21,Data Analyst - Marketing,Capco,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Perform Data Analysis to develop data sourcing requirement Good understanding of data g...,Investment Banking,Financial Services,Finance,Data Analysis,Agile,Data Analytics,Data Governance",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-capco-technologies-pvt-ltd-bangalore-bengaluru-4-to-8-years-120322500291?src=jobsearchDesk&sid=16514901567041591_22&xp=20&px=21,Senior Data Analyst,Capco,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Perform Data Analysis to develop data sourcing requirement Good understanding of data g...,Data analysis,Business analysis,Agile,Data quality,Investment banking,Asset management,Financial services",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-infineon-technologies-pvt-ltd-bangalore-bengaluru-1-to-3-years-111221500606?src=jobsearchDesk&sid=16514901567041591_23&xp=1&px=22,Data Analyst,Infineon Technologies Pvt Ltd,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Formulate approaches to solve problems using AI and ML in the context of customer, engi...,Training,Data analysis,Deployment,Data Analyst,missing,missing,missing",Naukri,0,0,1,0,0,0,0,0
https://www.naukri.com/job-listings-data-scientist-analyst-open-data-fabric-bangalore-bengaluru-4-to-9-years-110322501962?src=jobsearchDesk&sid=16514901567041591_23&xp=2&px=22,Data Scientist / Analyst,open data fabric,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"University / college degree in Computer Science, Engineering or relevant field 4+ Years...,Data Analytics,Power - BI,Data Science,Big Data Technologies,communication,SQL,Python",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-performance-strategy-insight-data-analyst-schneider-electric-india-pvt-ltd-bangalore-bengaluru-3-to-6-years-061221502143?src=jobsearchDesk&sid=16514901567041591_23&xp=3&px=22,Data & Performance Strategy & Insight Data Analyst,Schneider Electric,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Analytical ability to interrogate data is a must Proficiency with Microsoft Excel is a ...,Data Quality,Business Analytics,Scrum Master,Data Analysis,Data Analyst,Dashboards,Master Data",Naukri,1,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-unspsc-sql-sap-india-pvt-ltd-bangalore-bengaluru-3-to-4-years-290322911634?src=jobsearchDesk&sid=16514901567041591_23&xp=4&px=22,"Data Analyst - UNSPSC, SQL",SAP India Pvt.Ltd,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Certification is still goodBachelor s Degree Engineering in Mechanical, Electrical and ...,Java,SQL,Python,Procurement,Content management,Automation,SAP",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-informatica-big-data-edition-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-4-to-6-years-280422907220?src=jobsearchDesk&sid=16514901567041591_23&xp=5&px=22,Informatica Big Data Edition Application Developer,Accenture,Bangalore/Bengaluru,Karnataka,4 Days Ago,"Technical Experience : Should be able to independently develop and design ETL solution ...,Business process,Consulting,Agile,Data quality,Informatica,Informatica DQ,ETL",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-health-level-7-data-protocol-hl-7-knowledge-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-8-to-10-years-280422906790?src=jobsearchDesk&sid=16514901567041591_23&xp=6&px=22,Health Level-7 Data Protocol (HL-7) Knowledge Application Developer,Accenture,Bangalore/Bengaluru,Karnataka,4 Days Ago,"Additional Information : cloverleaf experience is must Work Experience : 8-10 years Pro...,Unix,Consulting,Workflow,Technical support,SQL,Business process,Backend",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sap-master-data-migration-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-4-years-280422906381?src=jobsearchDesk&sid=16514901567041591_23&xp=7&px=22,SAP Master Data Migration Application Developer,Accenture,Bangalore/Bengaluru,Karnataka,4 Days Ago,"Technical Experience : Experienced in the primary skill is required Professional Attrib...,Business process,Data migration,SAP,Consulting,professional services,IT Skills,Networking",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sap-master-data-governance-mdg-tool-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-8-to-10-years-280422906291?src=jobsearchDesk&sid=16514901567041591_23&xp=8&px=22,SAP Master Data Governance MDG Tool Application Developer,Accenture,Bangalore/Bengaluru,Karnataka,4 Days Ago,"Educational Qualification : 1: Minimum 15 years of education Work Experience : 8-10 years,Procurement,Supply chain,Business process,Data migration,Consulting,ECC,SAP ABAP",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-scientist-analyst-scienaptic-systems-bangalore-bengaluru-3-to-7-years-280422502072?src=jobsearchDesk&sid=16514901567041591_23&xp=9&px=22,Data Scientist ( Analyst ),Scienaptic Systems,Bangalore/Bengaluru,Karnataka,3 Days Ago,"The Data Scientist role will enable you to be at the forefront of latest cutting-edge t...,Analyst,Business analytics,Manager Technology,missing,missing,missing,missing",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-lead-data-analyst-risk-analytics-go-jek-engineering-bangalore-bengaluru-5-to-11-years-280422501559?src=jobsearchDesk&sid=16514901567041591_23&xp=10&px=22,Lead Data Analyst - Risk Analytics,Gojek,Bangalore/Bengaluru,Karnataka,3 Days Ago,"PhD, Master s or Bachelor s degree in Quantitative disciplines or Computer Science Mini...,Computer science,Data modeling,Risk analytics,Analytical,Machine learning,data visualization,Risk management",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-modeling-techniques-and-methodologies-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-6-to-8-years-270422901932?src=jobsearchDesk&sid=16514901567041591_23&xp=11&px=22,Data Modeling Techniques and Methodologies Application Developer,Accenture,Bangalore/Bengaluru,Karnataka,5 Days Ago,"Technical Experience : a Work proactively and independently to address project requirem...,Performance tuning,Data modeling,RDBMS,Consulting,SQL,NoSQL,written",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sap-master-data-governance-mdg-tool-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-6-to-8-years-270422901913?src=jobsearchDesk&sid=16514901567041591_23&xp=12&px=22,SAP Master Data Governance MDG Tool Application Developer,Accenture,Bangalore/Bengaluru,Karnataka,5 Days Ago,"Educational Qualification : Graduate / Post Graduate Professional Attributes : A Should...,Business process,Backend,Consulting,data governance,Test planning,communication,MDG",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-informatica-data-quality-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-6-to-8-years-270422901330?src=jobsearchDesk&sid=16514901567041591_23&xp=13&px=22,Informatica Data Quality Application Developer,Accenture,Bangalore/Bengaluru,Karnataka,5 Days Ago,"Technical Experience : Informatica Data Quality, good to have any relational DB Good to...,Business process,Consulting,Data quality,Informatica,Unix shell scripting,Informatica Data,Informatica Data Quality",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-logistics-go-jek-engineering-bangalore-bengaluru-4-to-10-years-270422502233?src=jobsearchDesk&sid=16514901567041591_23&xp=14&px=22,Senior Data Analyst - Logistics,Gojek,Bangalore/Bengaluru,Karnataka,4 Days Ago,"Expert in SQL and strong experience with a data visualization and dashboarding tool (e....,Automation,Analytical,Data quality,Business strategy,Business intelligence,Operations,Financial services",Naukri,0,0,0,1,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-ii-cerner-corporation-bangalore-bengaluru-6-to-10-years-270422501741?src=jobsearchDesk&sid=16514901567041591_23&xp=15&px=22,Data Analyst II,Cerner,Bangalore/Bengaluru,Karnataka,4 Days Ago,"At least 5 years Additional work experience directly related to the duties of the job a...,Data analysis,Data management,Analytical,Data Analyst,Analyst II,Data analytics,data visualization",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-product-analyst-google-assistant-data-science-google-india-private-limited-bangalore-bengaluru-1-to-3-years-270422500374?src=jobsearchDesk&sid=16514901567041591_23&xp=16&px=22,"Product Analyst, Google Assistant Data Science",Google,Bangalore/Bengaluru,Karnataka,4 Days Ago,"Masters degree in a quantitative discipline (e.g., Statistics, Operations Research, Bio...,IT Skills,Python,Computer science,Data analysis,Operations research,Prototype,Data structures",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-hiring-zonal-data-analyst-off-role-operations-bangalore-delh-rupeek-fintech-pvt-ltd-new-delhi-bangalore-bengaluru-2-to-7-years-270122000034?src=jobsearchDesk&sid=16514901567041591_23&xp=17&px=22,Hiring - Zonal Data Analyst (Off Role) - Operations - Bangalore & Delh,Rupeek,Multiple Locations,Multiple Locations,3 Days Ago,"Minimum graduate from a recognized universityCertification in Lean Six Sigma certificat...,Google Data Studio,Process Improvement Projects,Data Quality,R,Project Management,Action Plan,Tableau",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-grofers-gurgaon-gurugram-bangalore-bengaluru-1-to-2-years-261021500199?src=jobsearchDesk&sid=16514901567041591_23&xp=18&px=22,Data Analyst,Grofers,Multiple Locations,Multiple Locations,30+ Days Ago,"Craft strategic initiatives, identify process improvement opportunities and measure the...,R,Power Bi,Analytical Skills,Problem Solving,Qlikview,Data Analyst,Tableau",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-edi-electronic-data-interchange-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-8-to-10-years-260422901117?src=jobsearchDesk&sid=16514901567041591_23&xp=19&px=22,EDI (Electronic Data Interchange) Application Developer,Accenture,Bangalore/Bengaluru,Karnataka,6 Days Ago,"Professional Attributes : 1 Strong analytical, inter personal communication skills2 Mus...,HTTP,Oracle,SQL,batch Scripting,PGP,analytical,Oracle DB",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-blockchain-aml-data-analyst-paypal-holdings-inc-bangalore-bengaluru-3-to-7-years-260422500385?src=jobsearchDesk&sid=16514901567041591_23&xp=20&px=22,Blockchain AML Data Analyst,PayPal,Bangalore/Bengaluru,Karnataka,5 Days Ago,"Bachelor s degree and minimum of five years business experience, with at least three ye...,advanced analytics,MS SQL,Senior management,MySQL,Anti money laundering,Money laundering,Teradata",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sap-master-data-governance-mdg-tool-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-4-to-6-years-250422907613?src=jobsearchDesk&sid=16514901567041591_24&xp=1&px=23,SAP Master Data Governance MDG Tool Application Developer,Accenture,Bangalore/Bengaluru,Karnataka,6 Days Ago,"Technical Experience : 1: Hands on in area of data modelling, extension of data structu...,SAP,SOA,Abap,Communication,ABAP WD,Presentation,FPM",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-professional-data-analyst-dxc-technology-bangalore-bengaluru-6-to-11-years-241121502306?src=jobsearchDesk&sid=16514901567041591_24&xp=2&px=23,Senior Professional Data Analyst,DXC Technology,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Bachelors degree in information systems, computer science or related field preferred Re...,Computer science,Training,Data analysis,Operating systems,Data modeling,Programming,Data structures",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-big-data-polyglot-developer-hcl-technologies-limited-pune-bangalore-bengaluru-3-to-8-years-240422001377?src=jobsearchDesk&sid=16514901567041591_24&xp=3&px=23,Big Data/ Polyglot Developer,HCL Technologies,Multiple Locations,Multiple Locations,5 Days Ago,"Job Description: To develop and deliver codes using Big Data, Hadoop, proficient in Pyt...,Bigdata,Postgres,hadoop,Python,HDFS,Hive,YARN",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-ii-tech-uber-bangalore-bengaluru-4-to-9-years-240222501322?src=jobsearchDesk&sid=16514901567041591_24&xp=4&px=23,"Data Analyst II, Tech",Uber,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Experience with globalization & aptitude to expand technical skills 4 years of work exp...,Computer science,Data analysis,Analytical,MySQL,Debugging,Data quality,Troubleshooting",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-analyst-advanced-analytics-and-data-science-kennametal-india-bangalore-bengaluru-5-to-8-years-190122500257?src=jobsearchDesk&sid=16514901567041591_24&xp=5&px=23,Sr. Analyst Advanced Analytics and Data Science,Kennametal,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Sr. Analyst, Advanced Analytics and Data Science role will Help Kennametal further boos...,Data Science,Predictive Modeling,R,Data Scientist,Advanced Analytics,Neural Networks,Data Analytics",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-big-data-developer-lead-wipro-limited-pune-bangalore-bengaluru-4-to-9-years-180422009825?src=jobsearchDesk&sid=16514901567041591_24&xp=6&px=23,Big Data Developer/Lead,Wipro,Multiple Locations,Multiple Locations,3 Days Ago,"You should be able to coach, guide and mentor junior members in the teamYou should have...,Hive,SCALA,Big Data,core java,Spark,HBase,missing",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-staff-data-analyst-mint-walmart-labs-bangalore-bengaluru-3-to-7-years-180222501137?src=jobsearchDesk&sid=16514901567041591_24&xp=7&px=23,Staff Data Analyst (MINT),Walmart,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Pull data required to conduct business analysis, build reports, dashboards and metrics ...,IT Skills,Python,Testing,Tableau,Computer science,Data analysis,Business analysis",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-marketing-data-analyst-branch-metrics-bangalore-bengaluru-2-to-5-years-180222500699?src=jobsearchDesk&sid=16514901567041591_24&xp=8&px=23,Marketing Data Analyst,Branch Metrics,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"We are seeking a Marketing Data Analyst who will deliver insights to the broader market...,IT Skills,Python,Tableau,Salesforce,Quality Lead,metadata,Email marketing",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-reference-data-analyst-deutsche-bank-bangalore-bengaluru-2-to-5-years-180222500195?src=jobsearchDesk&sid=16514901567041591_24&xp=9&px=23,Reference Data Analyst,Deutsche Bank,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"These checks and reviews are made in strict accordance with regulatory requirement and ...,Industry research,Career development,Due diligence,Risk assessment,Diversity and Inclusion,Anti money laundering,Money laundering",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-science-analyst-cred-bangalore-bengaluru-1-to-3-years-170621502054?src=jobsearchDesk&sid=16514901567041591_24&xp=10&px=23,data science analyst,CRED,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"experience in hadoop, hive, HDFS, spark, AWS redshift, presto, and other distributed pr...,Analytical skills,Health insurance,data science,Data quality,Data mining,big data,Operations",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-professional-data-analyst-dxc-technology-bangalore-bengaluru-3-to-7-years-160422500576?src=jobsearchDesk&sid=16514901567041591_24&xp=11&px=23,Senior Professional Data Analyst,DXC Technology,Bangalore/Bengaluru,Karnataka,15 Days Ago,"Role Responsibilities: Supporting the Audit team with the development, execution and re...,ERP,Data analysis,Manager Internal Audit,Business analysis,Database design,Oracle,Operations",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-titan-consultancy-bangalore-bengaluru-2-to-5-years-151121500614?src=jobsearchDesk&sid=16514901567041591_24&xp=12&px=23,Data Analyst,Titan Consultancy,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Proficient in Microsoft Office software applications, such as Word, Excel, and PowerPoint,Data Validation,Advance Excel,Business Intelligence,Power Bi,Ms Office,Data Management,Data Analysis",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-reference-data-analyst-deutsche-bank-bangalore-bengaluru-2-to-5-years-150422502119?src=jobsearchDesk&sid=16514901567041591_24&xp=13&px=23,Reference Data Analyst,Deutsche Bank,Bangalore/Bengaluru,Karnataka,16 Days Ago,"These checks and reviews are made in strict accordance with regulatory requirement and ...,Industry research,Career development,Due diligence,Risk assessment,Diversity and Inclusion,Anti money laundering,Money laundering",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-lead-data-analyst-sharechat-bangalore-bengaluru-1-to-6-years-150422500992?src=jobsearchDesk&sid=16514901567041591_24&xp=14&px=23,Lead Data Analyst,Sharechat,Bangalore/Bengaluru,Karnataka,16 Days Ago,"Responsibilities: Querying the Database: Using SQL to run queries on ShareChats Google ...,Computer science,Analytical skills,Database design,Business Data Analyst,Social media,Information management,Data mining",Naukri,0,0,0,1,0,0,0,0
https://www.naukri.com/job-listings-staff-data-analyst-walmart-labs-bangalore-bengaluru-2-to-6-years-140322501411?src=jobsearchDesk&sid=16514901567041591_24&xp=15&px=23,Staff Data Analyst,Walmart,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Collecting, processing, and cleaning data from disparate sources using SQL, R, Python, ...,Computer science,Business administration,Data analysis,Product engineering,Executive,Analytical,Pharmacy",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-scientist-blisaura-events-studio-pvt-ltd-bengaluru-bangalore-2-to-5-years-140121501467?src=jobsearchDesk&sid=16514901567041591_24&xp=16&px=23,Data Analyst / Scientist,Blisaura Events Studio Pvt Ltd,Bengaluru,Karnataka,30+ Days Ago,"Very strong analytical skills - basic understanding of Cohort Analysis, Funnelling and ...,Analytical skills,Statistical analysis,Sales,Predictive modeling,Data Analyst,Data mining,Predictive analytics",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-transformation-analyst-i-ihs-markit-bangalore-bengaluru-3-to-6-years-130422501419?src=jobsearchDesk&sid=16514901567041591_24&xp=17&px=23,Data Transformation Analyst I,IHS Markit,Bangalore/Bengaluru,Karnataka,18 Days Ago,"The Impact: As quoted above Understanding Functionality of Electronic Components and cl...,Supply chain,Root cause analysis,Interpersonal skills,Compliance,Process orientation,Time management,Electronic components",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-flipkart-internet-private-limited-bangalore-bengaluru-3-to-6-years-120422907931?src=jobsearchDesk&sid=16514901567041591_24&xp=18&px=23,Senior Data Analyst,Flipkart,Bangalore/Bengaluru,Karnataka,19 Days Ago,"About the team Flipkart is India s largest eCommerce company and is defining eCommerce ...,Analytical,Data Analyst,Manager Quality Control,QlikView,Macros,Operations,Analytics",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-flipkart-internet-private-limited-bangalore-bengaluru-1-to-2-years-120422907386?src=jobsearchDesk&sid=16514901567041591_24&xp=19&px=23,Data Analyst,Flipkart,Bangalore/Bengaluru,Karnataka,19 Days Ago,"Along with this, you will be expected to have a very good handle on different data stre...,Analytical,Manager Quality Control,QlikView,Macros,Operations,Data warehousing,Analytics",Naukri,0,0,0,0,0,0,0,0
